path,prob_normal,prob_hentai,prob_porn,prob_sexy,prob_anime,true_label,hentai_prob,porn_prob,hentai_oof,porn_oof,nsfw_max_raw,nsfw_max_oof
data\anime\anime_5_0206.jpg,0.001786,0.1702,0.001096,0.004,0.8228,anime,0.1702,0.001096,0.26153846153846155,0.0024390243902439024,0.1702,0.26153846153846155
data\anime\anime_5_0207.jpg,3.7e-06,8.106e-05,1.8e-06,4.35e-06,1.0,anime,8.106e-05,1.8e-06,0.0,0.0,8.106e-05,0.0
data\anime\anime_5_0208.jpg,0.000746,0.01559,0.000386,0.0008254,0.9824,anime,0.01559,0.000386,0.013315579227696404,0.0,0.01559,0.013315579227696404
data\anime\anime_5_0209.jpg,2.384e-05,0.000406,1.97e-06,1.11e-05,0.9995,anime,0.000406,1.97e-06,0.00043402777777777775,0.0,0.000406,0.00043402777777777775
data\anime\anime_5_0210.jpg,0.0003705,0.00244,6.753e-05,0.0001857,0.997,anime,0.00244,6.753e-05,0.0012055455093429777,0.0,0.00244,0.0012055455093429777
data\anime\anime_5_0211.jpg,0.0008006,0.0371,0.0002468,0.0003014,0.9614,anime,0.0371,0.0002468,0.017857142857142856,0.0,0.0371,0.017857142857142856
data\anime\anime_5_0212.jpg,0.003159,0.00732,0.0002271,0.000503,0.989,anime,0.00732,0.0002271,0.001243008079552517,0.0,0.00732,0.001243008079552517
data\anime\anime_5_0213.jpg,0.0001235,0.0001987,6.44e-06,3.743e-05,0.9995,anime,0.0001987,6.44e-06,0.0,0.0,0.0001987,0.0
data\anime\anime_5_0214.jpg,0.0001212,0.000571,1.615e-05,0.0001657,0.999,anime,0.000571,1.615e-05,0.00043252595155709344,0.0,0.000571,0.00043252595155709344
data\anime\anime_5_0215.jpg,0.0001211,0.0028,3.606e-05,0.0001456,0.997,anime,0.0028,3.606e-05,0.0012055455093429777,0.0,0.0028,0.0012055455093429777
data\anime\anime_5_0216.jpg,5.91e-05,0.003366,1.514e-05,3.856e-05,0.9966,anime,0.003366,1.514e-05,0.0017964071856287425,0.0,0.003366,0.0017964071856287425
data\anime\anime_5_0217.jpg,0.000398,0.008064,2.885e-05,0.0002491,0.991,anime,0.008064,2.885e-05,0.00967741935483871,0.0,0.008064,0.00967741935483871
data\anime\anime_5_0218.jpg,0.02647,0.004623,0.0002381,0.0006323,0.9683,anime,0.004623,0.0002381,0.0012055455093429777,0.0,0.004623,0.0012055455093429777
data\anime\anime_5_0219.jpg,8.17e-06,0.0002091,1.8e-06,1.53e-05,1.0,anime,0.0002091,1.8e-06,0.00043252595155709344,0.0,0.0002091,0.00043252595155709344
data\anime\anime_5_0220.jpg,6.133e-05,0.0002276,7.57e-06,8.935e-05,0.9995,anime,0.0002276,7.57e-06,0.00043252595155709344,0.0,0.0002276,0.00043252595155709344
data\anime\anime_5_0221.jpg,0.0004888,0.002209,5.776e-05,0.0003812,0.997,anime,0.002209,5.776e-05,0.0007564296520423601,0.0,0.002209,0.0007564296520423601
data\anime\anime_5_0222.jpg,0.3062,0.001808,0.02127,0.03317,0.6377,anime,0.001808,0.02127,0.000749063670411985,0.026871401151631478,0.02127,0.026871401151631478
data\anime\anime_5_0223.jpg,4.2e-06,1.5e-06,0.0,3e-07,1.0,anime,1.5e-06,0.0,0.0,0.0,1.5e-06,0.0
data\anime\anime_5_0224.jpg,0.0005727,0.0005174,9e-06,0.0001125,0.999,anime,0.0005174,9e-06,0.00043402777777777775,0.0,0.0005174,0.00043402777777777775
data\anime\anime_5_0225.jpg,0.0002121,0.000297,2.56e-05,0.0001376,0.9995,anime,0.000297,2.56e-05,0.0,0.0,0.000297,0.0
data\anime\anime_5_0226.jpg,0.010376,0.00774,8.69e-05,0.0003147,0.9814,anime,0.00774,8.69e-05,0.006359300476947536,0.0,0.00774,0.006359300476947536
data\anime\anime_5_0227.jpg,0.003363,0.0009375,3.52e-05,0.00010824,0.9956,anime,0.0009375,3.52e-05,0.0007446016381236039,0.0,0.0009375,0.0007446016381236039
data\anime\anime_5_0228.jpg,0.000582,0.0001273,8.7e-06,3.666e-05,0.999,anime,0.0001273,8.7e-06,0.0,0.0,0.0001273,0.0
data\anime\anime_5_0229.jpg,0.0533,0.2181,0.005165,0.09143,0.632,anime,0.2181,0.005165,0.31756756756756754,0.00510204081632653,0.2181,0.31756756756756754
data\anime\anime_5_0230.jpg,0.02428,0.04022,0.01674,0.12103,0.798,anime,0.04022,0.01674,0.03773584905660377,0.01788617886178862,0.04022,0.03773584905660377
data\anime\anime_5_0231.jpg,0.000542,0.0003827,1.88e-05,0.0001116,0.999,anime,0.0003827,1.88e-05,0.00043402777777777775,0.0,0.0003827,0.00043402777777777775
data\anime\anime_5_0232.jpg,7.176e-05,0.00687,3.77e-05,9.143e-05,0.993,anime,0.00687,3.77e-05,0.0018148820326678765,0.0,0.00687,0.0018148820326678765
data\anime\anime_5_0233.jpg,0.001357,0.002432,9.08e-05,0.0001984,0.996,anime,0.002432,9.08e-05,0.0017964071856287425,0.0,0.002432,0.0017964071856287425
data\anime\anime_5_0234.jpg,0.02664,0.11786,0.00544,0.1178,0.7324,anime,0.11786,0.00544,0.18,0.006309148264984227,0.11786,0.18
data\anime\anime_5_0235.jpg,0.000528,0.000734,1.13e-05,5.513e-05,0.9985,anime,0.000734,1.13e-05,0.00027240533914464724,0.0,0.000734,0.00027240533914464724
data\anime\anime_5_0236.jpg,0.02023,0.923,0.003428,0.02184,0.0318,anime,0.923,0.003428,0.9832635983263598,0.004464285714285714,0.923,0.9832635983263598
data\anime\anime_5_0237.jpg,3.42e-05,0.00581,1.746e-05,2.67e-05,0.994,anime,0.00581,1.746e-05,0.0012055455093429777,0.0,0.00581,0.0012055455093429777
data\anime\anime_5_0238.jpg,0.00010616,7.504e-05,2.15e-06,7.5e-06,1.0,anime,7.504e-05,2.15e-06,0.0,0.0,7.504e-05,0.0
data\anime\anime_5_0239.jpg,0.0003273,0.00186,1.99e-05,0.0005174,0.997,anime,0.00186,1.99e-05,0.0006544502617801048,0.0,0.00186,0.0006544502617801048
data\anime\anime_5_0240.jpg,0.001162,9.215e-05,4.05e-06,1.544e-05,0.9985,anime,9.215e-05,4.05e-06,0.0,0.0,9.215e-05,0.0
data\anime\anime_5_0241.jpg,0.0004416,0.011284,0.0001272,0.0004592,0.988,anime,0.011284,0.0001272,0.006359300476947536,0.0,0.011284,0.006359300476947536
data\anime\anime_5_0242.jpg,0.014885,0.0775,0.2588,0.04968,0.599,anime,0.0775,0.2588,0.11235955056179775,0.39344262295081966,0.2588,0.39344262295081966
data\anime\anime_5_0243.jpg,0.0002013,0.0004485,1.53e-05,0.0001428,0.999,anime,0.0004485,1.53e-05,0.00043402777777777775,0.0,0.0004485,0.00043402777777777775
data\anime\anime_5_0244.jpg,0.2366,0.0327,0.0219,0.3928,0.316,anime,0.0327,0.0219,0.010752688172043012,0.023376623376623377,0.0327,0.023376623376623377
data\anime\anime_5_0245.jpg,0.000398,0.000128,6.4e-06,2.12e-05,0.9995,anime,0.000128,6.4e-06,0.0,0.0,0.000128,0.0
data\anime\anime_5_0246.jpg,0.02213,0.0611,0.01388,0.05035,0.8525,anime,0.0611,0.01388,0.057971014492753624,0.01909307875894988,0.0611,0.057971014492753624
data\anime\anime_5_0247.jpg,0.1912,0.00659,0.01365,0.0339,0.755,anime,0.00659,0.01365,0.0017964071856287425,0.01788617886178862,0.01365,0.01788617886178862
data\anime\anime_5_0248.jpg,0.001348,0.008385,0.0005617,0.001239,0.9883,anime,0.008385,0.0005617,0.006359300476947536,0.001962708537782139,0.008385,0.006359300476947536
data\anime\anime_5_0249.jpg,0.01126,0.05145,0.001344,0.004623,0.931,anime,0.05145,0.001344,0.04591836734693878,0.0016051364365971107,0.05145,0.04591836734693878
data\anime\anime_5_0250.jpg,9.197e-05,0.0006747,1.33e-05,4.81e-05,0.999,anime,0.0006747,1.33e-05,0.00027240533914464724,0.0,0.0006747,0.00027240533914464724
data\anime\anime_5_0251.jpg,0.0002558,0.0001552,3.7e-06,0.0001695,0.9995,anime,0.0001552,3.7e-06,0.0,0.0,0.0001552,0.0
data\anime\anime_5_0252.jpg,0.009766,0.01337,0.000515,0.006584,0.9697,anime,0.01337,0.000515,0.01080246913580247,0.0016051364365971107,0.01337,0.01080246913580247
data\anime\anime_5_0253.jpg,0.004116,0.05078,0.00272,0.0642,0.878,anime,0.05078,0.00272,0.04142011834319527,0.003302146395156852,0.05078,0.04142011834319527
data\anime\anime_5_0255.jpg,0.003824,0.00589,0.0001357,0.001297,0.989,anime,0.00589,0.0001357,0.001375515818431912,0.0,0.00589,0.001375515818431912
data\anime\anime_5_0256.jpg,0.01932,0.00393,0.0003443,0.0007534,0.9756,anime,0.00393,0.0003443,0.001375515818431912,0.0,0.00393,0.001375515818431912
data\anime\anime_5_0257.jpg,0.000178,0.000463,3.326e-05,9.66e-05,0.999,anime,0.000463,3.326e-05,0.0,0.0,0.000463,0.0
data\anime\anime_5_0258.jpg,0.0003839,0.001385,7.24e-05,0.0002546,0.998,anime,0.001385,7.24e-05,0.00027240533914464724,0.0,0.001385,0.00027240533914464724
data\anime\anime_5_0259.jpg,0.0004792,0.001704,7.135e-05,0.0004559,0.997,anime,0.001704,7.135e-05,0.0006544502617801048,0.0,0.001704,0.0006544502617801048
data\anime\anime_5_0260.jpg,0.0002887,0.002504,3.135e-05,0.0006056,0.9966,anime,0.002504,3.135e-05,0.0017964071856287425,0.0,0.002504,0.0017964071856287425
data\anime\anime_5_0261.jpg,0.0002226,0.01773,0.0001135,0.001277,0.9805,anime,0.01773,0.0001135,0.013315579227696404,0.0,0.01773,0.013315579227696404
data\anime\anime_5_0262.jpg,0.003838,0.00431,0.0002271,0.0009522,0.9907,anime,0.00431,0.0002271,0.0018148820326678765,0.0,0.00431,0.0018148820326678765
data\anime\anime_5_0263.jpg,0.002234,0.00365,0.0007586,0.02077,0.9727,anime,0.00365,0.0007586,0.0017964071856287425,0.0016051364365971107,0.00365,0.0017964071856287425
data\anime\anime_5_0264.jpg,0.00431,0.01046,0.0014105,0.002829,0.981,anime,0.01046,0.0014105,0.008090614886731391,0.0024390243902439024,0.01046,0.008090614886731391
data\anime\anime_5_0265.jpg,0.004055,0.006954,0.000541,0.0101,0.9785,anime,0.006954,0.000541,0.0018148820326678765,0.0,0.006954,0.0018148820326678765
data\anime\anime_5_0266.jpg,0.04407,0.5127,0.01152,0.0345,0.397,anime,0.5127,0.01152,0.7717391304347826,0.015463917525773196,0.5127,0.7717391304347826
data\anime\anime_5_0267.jpg,0.0001326,0.0002954,4.6e-06,1.34e-05,0.9995,anime,0.0002954,4.6e-06,0.00043591979075850045,0.0,0.0002954,0.00043591979075850045
data\anime\anime_5_0268.jpg,0.00945,0.00446,0.000718,0.001175,0.9844,anime,0.00446,0.000718,0.0017964071856287425,0.0016051364365971107,0.00446,0.0017964071856287425
data\anime\anime_5_0269.jpg,3.994e-05,7.2e-06,2.4e-07,7e-07,1.0,anime,7.2e-06,2.4e-07,0.0,0.0,7.2e-06,0.0
data\anime\anime_5_0270.jpg,0.0735,0.02841,0.001151,0.01051,0.886,anime,0.02841,0.001151,0.013513513513513514,0.002472187886279357,0.02841,0.013513513513513514
data\anime\anime_5_0271.jpg,0.001141,0.2468,0.00222,0.01141,0.7383,anime,0.2468,0.00222,0.3404255319148936,0.0033594624860022394,0.2468,0.3404255319148936
data\anime\anime_5_0272.jpg,0.00384,0.014755,0.0002304,0.001266,0.98,anime,0.014755,0.0002304,0.01080246913580247,0.0,0.014755,0.01080246913580247
data\anime\anime_5_0273.jpg,0.0001292,0.002409,2.956e-05,7.194e-05,0.9976,anime,0.002409,2.956e-05,0.0017964071856287425,0.0,0.002409,0.0017964071856287425
data\anime\anime_5_0274.jpg,0.0001516,0.0001978,2.2e-06,9.36e-06,0.9995,anime,0.0001978,2.2e-06,0.00027240533914464724,0.0,0.0001978,0.00027240533914464724
data\anime\anime_5_0275.jpg,0.0585,0.001357,0.0001575,0.002983,0.937,anime,0.001357,0.0001575,0.000749063670411985,0.0,0.001357,0.000749063670411985
data\anime\anime_5_0276.jpg,0.0726,0.01202,0.000772,0.006313,0.908,anime,0.01202,0.000772,0.006359300476947536,0.001962708537782139,0.01202,0.006359300476947536
data\anime\anime_5_0277.jpg,0.001065,0.001029,3.326e-05,4.44e-05,0.998,anime,0.001029,3.326e-05,0.0007446016381236039,0.0,0.001029,0.0007446016381236039
data\anime\anime_5_0278.jpg,0.005447,0.2305,0.007545,0.006054,0.7505,anime,0.2305,0.007545,0.30000000000000004,0.008130081300813009,0.2305,0.30000000000000004
data\anime\anime_5_0279.jpg,0.00010055,0.001375,9.86e-05,0.0001923,0.998,anime,0.001375,9.86e-05,0.0007564296520423601,0.0,0.001375,0.0007564296520423601
data\anime\anime_5_0280.jpg,0.013306,0.04932,0.00504,0.01588,0.9165,anime,0.04932,0.00504,0.04932735426008968,0.004366812227074236,0.04932,0.04932735426008968
data\anime\anime_5_0281.jpg,0.0002599,0.000788,6.396e-05,0.0001988,0.9985,anime,0.000788,6.396e-05,0.00043402777777777775,0.0,0.000788,0.00043402777777777775
data\anime\anime_5_0282.jpg,0.003963,0.011154,0.000248,0.00141,0.9834,anime,0.011154,0.000248,0.007974481658692184,0.0,0.011154,0.007974481658692184
data\anime\anime_5_0283.jpg,2.414e-05,0.0001448,7e-07,3e-06,1.0,anime,0.0001448,7e-07,0.0,0.0,0.0001448,0.0
data\anime\anime_5_0285.jpg,0.00010645,0.004562,7.43e-05,0.0002456,0.995,anime,0.004562,7.43e-05,0.001243008079552517,0.0,0.004562,0.001243008079552517
data\anime\anime_5_0286.jpg,0.001159,0.01322,0.0004206,0.001175,0.984,anime,0.01322,0.0004206,0.0058823529411764705,0.0,0.01322,0.0058823529411764705
data\anime\anime_5_0287.jpg,0.002964,0.01581,0.0009165,0.004204,0.976,anime,0.01581,0.0009165,0.010101010101010102,0.001962708537782139,0.01581,0.010101010101010102
data\anime\anime_5_0288.jpg,9.394e-05,0.0001678,4.6e-06,5.263e-05,0.9995,anime,0.0001678,4.6e-06,0.0,0.0,0.0001678,0.0
data\anime\anime_5_0289.jpg,0.002577,0.01688,0.001115,0.014366,0.965,anime,0.01688,0.001115,0.01080246913580247,0.0016051364365971107,0.01688,0.01080246913580247
data\anime\anime_5_0290.jpg,0.00012016,0.0001915,6.5e-06,3.53e-05,0.9995,anime,0.0001915,6.5e-06,0.00027240533914464724,0.0,0.0001915,0.00027240533914464724
data\anime\anime_5_0291.jpg,0.0014,0.001161,5.376e-05,0.0003457,0.997,anime,0.001161,5.376e-05,0.00027240533914464724,0.0,0.001161,0.00027240533914464724
data\anime\anime_5_0292.jpg,0.004543,0.001401,0.000432,0.002592,0.991,anime,0.001401,0.000432,0.000749063670411985,0.0,0.001401,0.000749063670411985
data\anime\anime_5_0293.jpg,0.0003057,0.000502,2e-05,0.0003405,0.999,anime,0.000502,2e-05,0.0,0.0,0.000502,0.0
data\anime\anime_5_0294.jpg,0.01314,0.0002663,2.956e-05,0.0007915,0.986,anime,0.0002663,2.956e-05,0.0,0.0,0.0002663,0.0
data\anime\anime_5_0295.jpg,0.0005326,0.00201,6.72e-05,0.0002556,0.997,anime,0.00201,6.72e-05,0.0007446016381236039,0.0,0.00201,0.0007446016381236039
data\anime\anime_5_0296.jpg,0.0001981,0.001182,6.56e-06,2.253e-05,0.9985,anime,0.001182,6.56e-06,0.0007564296520423601,0.0,0.001182,0.0007564296520423601
data\anime\anime_5_0297.jpg,0.000357,0.0002682,1.264e-05,8.345e-05,0.9995,anime,0.0002682,1.264e-05,0.00043591979075850045,0.0,0.0002682,0.00043591979075850045
data\anime\anime_5_0298.jpg,0.001288,0.00419,0.0002358,0.001225,0.993,anime,0.00419,0.0002358,0.001243008079552517,0.0,0.00419,0.001243008079552517
data\anime\anime_5_0299.jpg,0.0007176,0.03577,0.000782,0.002249,0.9604,anime,0.03577,0.000782,0.017857142857142856,0.0016051364365971107,0.03577,0.017857142857142856
data\anime\anime_5_0300.jpg,0.004288,0.006214,0.001037,0.002283,0.9863,anime,0.006214,0.001037,0.001375515818431912,0.002472187886279357,0.006214,0.002472187886279357
data\anime\anime_5_0301.jpg,0.002598,0.0842,0.0007105,0.003542,0.909,anime,0.0842,0.0007105,0.11827956989247312,0.0016051364365971107,0.0842,0.11827956989247312
data\anime\anime_5_0302.jpg,0.000524,0.0005226,1.675e-05,0.0001075,0.999,anime,0.0005226,1.675e-05,0.00043591979075850045,0.0,0.0005226,0.00043591979075850045
data\anime\anime_5_0303.jpg,0.0001732,0.0003085,3.7e-06,8.446e-05,0.9995,anime,0.0003085,3.7e-06,0.00043591979075850045,0.0,0.0003085,0.00043591979075850045
data\anime\anime_5_0304.jpg,0.03772,0.000992,0.00011873,0.00294,0.958,anime,0.000992,0.00011873,0.00027240533914464724,0.0,0.000992,0.00027240533914464724
data\anime\anime_5_0305.jpg,0.000385,9.24e-05,8.8e-06,9.85e-05,0.9995,anime,9.24e-05,8.8e-06,0.0,0.0,9.24e-05,0.0
data\anime\anime_5_0306.jpg,8.96e-05,7.945e-05,1.25e-06,1.02e-05,1.0,anime,7.945e-05,1.25e-06,0.0,0.0,7.945e-05,0.0
data\anime\anime_5_0307.jpg,0.0311,0.03854,0.0008574,0.005783,0.924,anime,0.03854,0.0008574,0.03333333333333333,0.001953125,0.03854,0.03333333333333333
data\anime\anime_5_0308.jpg,0.0003438,0.000974,2.575e-05,0.000157,0.9985,anime,0.000974,2.575e-05,0.0007564296520423601,0.0,0.000974,0.0007564296520423601
data\anime\anime_5_0309.jpg,0.00402,0.0008435,7.504e-05,0.000559,0.9946,anime,0.0008435,7.504e-05,0.00027240533914464724,0.0,0.0008435,0.00027240533914464724
data\anime\anime_5_0310.jpg,9.95e-06,4.77e-06,6e-08,1e-06,1.0,anime,4.77e-06,6e-08,0.0,0.0,4.77e-06,0.0
data\anime\anime_5_0311.jpg,0.001675,0.04996,0.000905,0.002235,0.9453,anime,0.04996,0.000905,0.04142011834319527,0.001953125,0.04996,0.04142011834319527
data\anime\anime_5_0312.jpg,0.002972,0.0597,0.0004117,0.00118,0.9355,anime,0.0597,0.0004117,0.0365296803652968,0.0,0.0597,0.0365296803652968
data\anime\anime_5_0313.jpg,4.554e-05,0.0002508,5.84e-06,1.603e-05,0.9995,anime,0.0002508,5.84e-06,0.00043402777777777775,0.0,0.0002508,0.00043402777777777775
data\anime\anime_5_0314.jpg,0.0003436,0.0001171,5.9e-06,4.923e-05,0.9995,anime,0.0001171,5.9e-06,0.0,0.0,0.0001171,0.0
data\anime\anime_5_0315.jpg,0.00010204,0.0002887,1.717e-05,7.03e-05,0.9995,anime,0.0002887,1.717e-05,0.00027240533914464724,0.0,0.0002887,0.00027240533914464724
data\anime\anime_5_0316.jpg,0.001468,0.006817,0.0006104,0.00409,0.987,anime,0.006817,0.0006104,0.0017964071856287425,0.0016051364365971107,0.006817,0.0017964071856287425
data\anime\anime_5_0317.jpg,0.0002553,0.000655,5.686e-05,0.0002065,0.999,anime,0.000655,5.686e-05,0.00043252595155709344,0.0,0.000655,0.00043252595155709344
data\anime\anime_5_0318.jpg,1.1e-05,8.446e-05,2.2e-06,1.365e-05,1.0,anime,8.446e-05,2.2e-06,0.0,0.0,8.446e-05,0.0
data\anime\anime_5_0319.jpg,0.0002434,0.0002134,1.895e-05,6.944e-05,0.9995,anime,0.0002134,1.895e-05,0.00043402777777777775,0.0,0.0002134,0.00043402777777777775
data\anime\anime_5_0320.jpg,0.05093,0.02684,0.0382,0.1973,0.6865,anime,0.02684,0.0382,0.013315579227696404,0.030821917808219176,0.0382,0.030821917808219176
data\anime\anime_5_0321.jpg,0.003157,0.0006065,3.064e-05,0.001852,0.994,anime,0.0006065,3.064e-05,0.00027240533914464724,0.0,0.0006065,0.00027240533914464724
data\anime\anime_5_0322.jpg,0.0006757,0.01152,0.0001247,0.000557,0.9873,anime,0.01152,0.0001247,0.00967741935483871,0.0,0.01152,0.00967741935483871
data\anime\anime_5_0323.jpg,2.99e-05,0.0003765,5.6e-06,8.9e-06,0.9995,anime,0.0003765,5.6e-06,0.00043591979075850045,0.0,0.0003765,0.00043591979075850045
data\anime\anime_5_0324.jpg,6.866e-05,7.44e-05,3.64e-06,1.39e-05,1.0,anime,7.44e-05,3.64e-06,0.0,0.0,7.44e-05,0.0
data\anime\anime_5_0326.jpg,0.0001582,0.0001612,1.1e-05,3.38e-05,0.9995,anime,0.0001612,1.1e-05,0.0,0.0,0.0001612,0.0
data\anime\anime_5_0327.jpg,0.002827,0.000777,6.98e-05,0.000249,0.996,anime,0.000777,6.98e-05,0.00043591979075850045,0.0,0.000777,0.00043591979075850045
data\anime\anime_5_0328.jpg,0.05823,0.01103,0.003508,0.03464,0.8926,anime,0.01103,0.003508,0.006359300476947536,0.004310344827586207,0.01103,0.006359300476947536
data\anime\anime_5_0329.jpg,0.0004585,0.0001866,1.484e-05,0.00010127,0.999,anime,0.0001866,1.484e-05,0.0,0.0,0.0001866,0.0
data\anime\anime_5_0330.jpg,0.003355,0.1365,0.001325,0.005085,0.854,anime,0.1365,0.001325,0.20915032679738563,0.0024390243902439024,0.1365,0.20915032679738563
data\anime\anime_5_0331.jpg,0.00527,0.07916,0.001921,0.00759,0.9062,anime,0.07916,0.001921,0.075,0.001128668171557562,0.07916,0.075
data\anime\anime_5_0332.jpg,0.007675,0.00396,0.0002844,0.002354,0.986,anime,0.00396,0.0002844,0.001375515818431912,0.0,0.00396,0.001375515818431912
data\anime\anime_5_0333.jpg,2.635e-05,0.0002651,4.1e-06,2.927e-05,0.9995,anime,0.0002651,4.1e-06,0.00027240533914464724,0.0,0.0002651,0.00027240533914464724
data\anime\anime_6_0001.jpg,0.0478,0.0004163,0.001647,0.004154,0.946,anime,0.0004163,0.001647,0.00043252595155709344,0.002472187886279357,0.001647,0.002472187886279357
data\anime\anime_6_0002.jpg,0.1267,0.0001181,0.00063,0.001252,0.871,anime,0.0001181,0.00063,0.0,0.0012391573729863693,0.00063,0.0012391573729863693
data\anime\anime_6_0003.jpg,0.1083,0.00099,0.001329,0.0621,0.827,anime,0.00099,0.001329,0.0006544502617801048,0.002472187886279357,0.001329,0.002472187886279357
data\anime\anime_6_0004.jpg,0.1137,0.0008316,0.001248,0.003887,0.8804,anime,0.0008316,0.001248,0.00027240533914464724,0.0024390243902439024,0.001248,0.0024390243902439024
data\anime\anime_6_0005.jpg,0.01097,3.63e-05,5.823e-05,0.00203,0.987,anime,3.63e-05,5.823e-05,0.0,0.0,5.823e-05,0.0
data\anime\anime_6_0006.jpg,0.0492,1.81e-05,0.0002187,0.0001273,0.95,anime,1.81e-05,0.0002187,0.0,0.0,0.0002187,0.0
data\anime\anime_6_0007.jpg,0.00428,0.00153,0.0004907,0.007637,0.986,anime,0.00153,0.0004907,0.0007564296520423601,0.0,0.00153,0.0007564296520423601
data\anime\anime_6_0008.jpg,0.02338,9.9e-06,3.785e-05,3.65e-05,0.9766,anime,9.9e-06,3.785e-05,0.0,0.0,3.785e-05,0.0
data\anime\anime_6_0009.jpg,0.00992,8.04e-05,0.0002285,0.0002987,0.9893,anime,8.04e-05,0.0002285,0.0,0.0,0.0002285,0.0
data\anime\anime_6_0010.jpg,0.01014,0.001681,0.0003233,0.002874,0.985,anime,0.001681,0.0003233,0.0007564296520423601,0.0,0.001681,0.0007564296520423601
data\anime\anime_6_0011.jpg,0.0397,0.00067,0.0006595,0.002806,0.956,anime,0.00067,0.0006595,0.00043591979075850045,0.0012391573729863693,0.00067,0.0012391573729863693
data\anime\anime_6_0012.jpg,0.265,3.36e-05,0.0001495,0.003315,0.7314,anime,3.36e-05,0.0001495,0.0,0.0,0.0001495,0.0
data\anime\anime_6_0013.jpg,0.06726,0.010056,0.003222,0.01221,0.907,anime,0.010056,0.003222,0.0058823529411764705,0.005226480836236934,0.010056,0.0058823529411764705
data\anime\anime_6_0014.jpg,0.10406,0.009026,0.009605,0.02553,0.8516,anime,0.009026,0.009605,0.006359300476947536,0.015384615384615385,0.009605,0.015384615384615385
data\anime\anime_6_0015.jpg,0.03494,0.005775,0.00357,0.00894,0.947,anime,0.005775,0.00357,0.001375515818431912,0.004310344827586207,0.005775,0.004310344827586207
data\anime\anime_6_0016.jpg,0.013885,7.41e-05,0.0002105,0.0001986,0.986,anime,7.41e-05,0.0002105,0.0,0.0,0.0002105,0.0
data\anime\anime_6_0017.jpg,0.572,0.001562,0.0006022,0.003077,0.423,anime,0.001562,0.0006022,0.0007564296520423601,0.0012391573729863693,0.001562,0.0012391573729863693
data\anime\anime_6_0018.jpg,0.05798,0.003885,0.0003874,0.01168,0.9263,anime,0.003885,0.0003874,0.001243008079552517,0.0,0.003885,0.001243008079552517
data\anime\anime_6_0019.jpg,0.4028,0.0003645,0.0023,0.004704,0.59,anime,0.0003645,0.0023,0.0,0.003940886699507389,0.0023,0.003940886699507389
data\anime\anime_6_0020.jpg,0.05524,0.002626,0.0004458,0.002752,0.939,anime,0.002626,0.0004458,0.001243008079552517,0.0,0.002626,0.001243008079552517
data\anime\anime_6_0021.jpg,0.1594,0.0001076,0.001999,0.003166,0.8354,anime,0.0001076,0.001999,0.0,0.003940886699507389,0.001999,0.003940886699507389
data\anime\anime_6_0022.jpg,0.1282,0.0004756,0.002047,0.002346,0.8667,anime,0.0004756,0.002047,0.00027240533914464724,0.003302146395156852,0.002047,0.003302146395156852
data\anime\anime_6_0023.jpg,0.1633,0.00779,0.0007515,0.00573,0.8223,anime,0.00779,0.0007515,0.008090614886731391,0.001953125,0.00779,0.008090614886731391
data\anime\anime_6_0024.jpg,0.2632,0.003874,0.009636,0.01753,0.7056,anime,0.003874,0.009636,0.0018148820326678765,0.010948905109489052,0.009636,0.010948905109489052
