user_id,post_id,total_interaction_score,post_content,post_title,category_name,user_age,action_types,interaction_time
115,84,5,Content of post 84,Post Title 84,Category C,37,click,2023-05-05 20:45:14.950378
72,56,5,Content of post 56,Post Title 56,Category D,41,click,2024-04-23 20:45:14.950378
126,2,3,Content of post 2,Post Title 2,Category D,35,share,2022-07-13 20:45:14.950378
47,65,2,Content of post 65,Post Title 65,Category A,33,like,2023-01-06 20:45:14.950378
121,50,2,Content of post 50,Post Title 50,Category B,33,comment,2022-03-11 20:45:14.950378
42,59,1,Content of post 59,Post Title 59,Category A,38,like,2023-01-20 20:45:14.950378
41,77,1,Content of post 77,Post Title 77,Category B,32,like,2023-08-13 20:45:14.950378
128,1,1,Content of post 1,Post Title 1,Category B,33,click,2024-11-13 20:45:14.950378
116,17,4,Content of post 17,Post Title 17,Category C,45,comment,2023-08-24 20:45:14.950378
17,19,3,Content of post 19,Post Title 19,Category B,25,click,2022-09-14 20:45:14.950378
160,26,4,Content of post 26,Post Title 26,Category D,37,click,2024-05-13 20:45:14.950378
111,32,5,Content of post 32,Post Title 32,Category C,32,comment,2024-01-28 20:45:14.950378
8,21,3,Content of post 21,Post Title 21,Category B,33,comment,2024-04-03 20:45:14.950378
135,40,2,Content of post 40,Post Title 40,Category D,18,comment,2022-11-22 20:45:14.950378
171,95,4,Content of post 95,Post Title 95,Category D,28,comment,2022-05-01 20:45:14.950378
136,63,4,Content of post 63,Post Title 63,Category A,46,click,2024-04-29 20:45:14.950378
175,71,5,Content of post 71,Post Title 71,Category C,38,comment,2024-07-21 20:45:14.950378
177,97,5,Content of post 97,Post Title 97,Category C,20,share,2023-09-20 20:45:14.950378
93,53,3,Content of post 53,Post Title 53,Category B,46,like,2024-09-11 20:45:14.950378
63,50,4,Content of post 50,Post Title 50,Category B,48,like,2022-10-07 20:45:14.950378
104,42,2,Content of post 42,Post Title 42,Category C,23,like,2024-02-03 20:45:14.950378
141,1,4,Content of post 1,Post Title 1,Category A,37,click,2023-08-28 20:45:14.950378
29,74,4,Content of post 74,Post Title 74,Category A,48,click,2024-07-21 20:45:14.950378
189,53,2,Content of post 53,Post Title 53,Category A,43,like,2022-12-06 20:45:14.950378
120,71,5,Content of post 71,Post Title 71,Category A,21,comment,2023-08-07 20:45:14.950378
137,68,2,Content of post 68,Post Title 68,Category B,19,comment,2024-08-11 20:45:14.950378
115,99,1,Content of post 99,Post Title 99,Category D,42,click,2023-03-06 20:45:14.950378
58,82,5,Content of post 82,Post Title 82,Category A,36,like,2022-05-09 20:45:14.950378
121,21,2,Content of post 21,Post Title 21,Category C,27,share,2022-08-28 20:45:14.950378
196,43,1,Content of post 43,Post Title 43,Category A,36,comment,2024-09-12 20:45:14.950378
24,45,2,Content of post 45,Post Title 45,Category B,26,like,2022-06-12 20:45:14.950378
181,39,1,Content of post 39,Post Title 39,Category B,34,click,2022-12-13 20:45:14.950378
156,35,3,Content of post 35,Post Title 35,Category B,18,like,2022-07-16 20:45:14.950378
98,73,5,Content of post 73,Post Title 73,Category A,39,share,2024-01-25 20:45:14.950378
139,76,2,Content of post 76,Post Title 76,Category C,46,like,2023-06-11 20:45:14.950378
123,59,1,Content of post 59,Post Title 59,Category C,33,like,2023-06-08 20:45:14.950378
129,46,5,Content of post 46,Post Title 46,Category C,26,comment,2022-08-17 20:45:14.950378
131,36,5,Content of post 36,Post Title 36,Category A,26,share,2023-03-24 20:45:14.950378
92,45,5,Content of post 45,Post Title 45,Category D,32,click,2022-04-29 20:45:14.950378
29,70,1,Content of post 70,Post Title 70,Category C,21,like,2024-05-28 20:45:14.950378
128,12,1,Content of post 12,Post Title 12,Category A,26,comment,2023-07-17 20:45:14.950378
141,23,5,Content of post 23,Post Title 23,Category C,26,comment,2022-12-17 20:45:14.950378
180,13,5,Content of post 13,Post Title 13,Category B,26,click,2023-02-10 20:45:14.950378
78,43,1,Content of post 43,Post Title 43,Category D,31,comment,2024-07-24 20:45:14.950378
168,39,1,Content of post 39,Post Title 39,Category C,48,comment,2023-12-02 20:45:14.950378
127,31,1,Content of post 31,Post Title 31,Category B,37,comment,2023-06-03 20:45:14.950378
96,84,4,Content of post 84,Post Title 84,Category D,48,click,2023-05-22 20:45:14.950378
45,91,2,Content of post 91,Post Title 91,Category D,39,click,2022-06-25 20:45:14.950378
98,24,1,Content of post 24,Post Title 24,Category C,19,share,2024-01-28 20:45:14.950378
66,89,1,Content of post 89,Post Title 89,Category B,41,comment,2022-10-07 20:45:14.950378
120,67,1,Content of post 67,Post Title 67,Category C,27,click,2023-03-12 20:45:14.950378
19,39,5,Content of post 39,Post Title 39,Category B,46,comment,2024-03-07 20:45:14.950378
6,4,5,Content of post 4,Post Title 4,Category D,26,share,2024-09-25 20:45:14.950378
15,74,3,Content of post 74,Post Title 74,Category B,26,comment,2022-11-17 20:45:14.950378
5,78,3,Content of post 78,Post Title 78,Category C,30,comment,2024-02-29 20:45:14.950378
6,57,5,Content of post 57,Post Title 57,Category B,30,click,2022-05-17 20:45:14.950378
87,68,3,Content of post 68,Post Title 68,Category B,33,click,2022-10-16 20:45:14.950378
186,1,2,Content of post 1,Post Title 1,Category A,47,click,2024-08-12 20:45:14.950378
180,33,1,Content of post 33,Post Title 33,Category A,49,like,2022-03-15 20:45:14.950378
5,12,2,Content of post 12,Post Title 12,Category D,32,comment,2023-02-01 20:45:14.950378
175,33,2,Content of post 33,Post Title 33,Category D,25,comment,2023-07-31 20:45:14.950378
125,18,1,Content of post 18,Post Title 18,Category A,38,click,2024-07-30 20:45:14.950378
45,57,5,Content of post 57,Post Title 57,Category B,32,share,2024-05-17 20:45:14.950378
78,58,4,Content of post 58,Post Title 58,Category D,28,share,2023-07-27 20:45:14.950378
163,10,5,Content of post 10,Post Title 10,Category B,31,like,2022-10-30 20:45:14.950378
118,50,3,Content of post 50,Post Title 50,Category B,38,comment,2024-08-23 20:45:14.950378
70,9,1,Content of post 9,Post Title 9,Category D,36,like,2023-09-12 20:45:14.950378
18,25,1,Content of post 25,Post Title 25,Category A,48,click,2022-04-05 20:45:14.950378
50,41,5,Content of post 41,Post Title 41,Category C,34,click,2022-12-17 20:45:14.950378
13,60,3,Content of post 60,Post Title 60,Category B,42,like,2023-09-08 20:45:14.950378
14,23,5,Content of post 23,Post Title 23,Category B,36,like,2023-10-26 20:45:14.950378
123,45,5,Content of post 45,Post Title 45,Category A,44,share,2023-11-26 20:45:14.950378
69,56,1,Content of post 56,Post Title 56,Category C,47,comment,2024-04-07 20:45:14.950378
157,37,3,Content of post 37,Post Title 37,Category C,27,like,2023-06-27 20:45:14.950378
6,36,3,Content of post 36,Post Title 36,Category A,42,like,2024-02-11 20:45:14.950378
38,54,2,Content of post 54,Post Title 54,Category B,48,share,2022-06-02 20:45:14.950378
78,24,1,Content of post 24,Post Title 24,Category B,32,click,2023-08-26 20:45:14.950378
146,58,1,Content of post 58,Post Title 58,Category D,22,comment,2023-06-30 20:45:14.950378
114,56,2,Content of post 56,Post Title 56,Category C,25,click,2024-09-05 20:45:14.950378
38,24,5,Content of post 24,Post Title 24,Category B,50,share,2022-08-30 20:45:14.950378
156,50,2,Content of post 50,Post Title 50,Category A,44,share,2024-07-27 20:45:14.950378
8,22,1,Content of post 22,Post Title 22,Category B,46,like,2023-04-30 20:45:14.950378
176,51,1,Content of post 51,Post Title 51,Category C,31,comment,2024-11-20 20:45:14.950378
72,27,5,Content of post 27,Post Title 27,Category A,31,share,2024-10-29 20:45:14.950378
109,87,2,Content of post 87,Post Title 87,Category C,29,click,2023-04-27 20:45:14.950378
190,17,5,Content of post 17,Post Title 17,Category B,41,comment,2024-08-15 20:45:14.950378
181,3,5,Content of post 3,Post Title 3,Category C,45,like,2023-06-17 20:45:14.950378
139,95,3,Content of post 95,Post Title 95,Category C,25,comment,2023-06-20 20:45:14.950378
84,87,1,Content of post 87,Post Title 87,Category C,18,comment,2023-11-12 20:45:14.950378
96,74,3,Content of post 74,Post Title 74,Category D,24,comment,2024-11-21 20:45:14.950378
4,52,4,Content of post 52,Post Title 52,Category B,37,comment,2023-07-21 20:45:14.950378
103,12,3,Content of post 12,Post Title 12,Category C,49,like,2022-07-03 20:45:14.950378
151,69,3,Content of post 69,Post Title 69,Category D,24,click,2024-04-24 20:45:14.950378
198,31,2,Content of post 31,Post Title 31,Category B,45,comment,2023-12-25 20:45:14.950378
59,29,5,Content of post 29,Post Title 29,Category D,23,click,2023-01-13 20:45:14.950378
176,40,3,Content of post 40,Post Title 40,Category A,24,like,2023-02-09 20:45:14.950378
184,98,4,Content of post 98,Post Title 98,Category C,39,click,2024-11-24 20:45:14.950378
21,21,3,Content of post 21,Post Title 21,Category D,40,share,2024-01-17 20:45:14.950378
194,86,3,Content of post 86,Post Title 86,Category D,50,like,2022-09-08 20:45:14.950378
66,69,4,Content of post 69,Post Title 69,Category B,33,share,2022-08-22 20:45:14.950378
47,69,1,Content of post 69,Post Title 69,Category C,34,comment,2022-11-25 20:45:14.950378
66,24,3,Content of post 24,Post Title 24,Category B,45,comment,2022-12-05 20:45:14.950378
181,52,5,Content of post 52,Post Title 52,Category A,31,share,2023-05-07 20:45:14.950378
149,51,2,Content of post 51,Post Title 51,Category D,18,comment,2023-12-04 20:45:14.950378
18,73,3,Content of post 73,Post Title 73,Category A,32,like,2024-04-26 20:45:14.950378
199,53,1,Content of post 53,Post Title 53,Category B,20,like,2024-08-18 20:45:14.950378
161,53,1,Content of post 53,Post Title 53,Category C,50,like,2023-05-08 20:45:14.950378
154,99,3,Content of post 99,Post Title 99,Category B,30,comment,2024-06-03 20:45:14.950378
178,56,1,Content of post 56,Post Title 56,Category B,46,click,2024-10-20 20:45:14.950378
93,34,2,Content of post 34,Post Title 34,Category C,19,share,2023-06-29 20:45:14.950378
53,82,3,Content of post 82,Post Title 82,Category C,39,like,2024-02-17 20:45:14.950378
89,44,5,Content of post 44,Post Title 44,Category D,24,click,2024-07-11 20:45:14.950378
161,73,1,Content of post 73,Post Title 73,Category D,36,like,2024-06-06 20:45:14.950378
77,5,5,Content of post 5,Post Title 5,Category B,47,comment,2024-10-29 20:45:14.950378
63,83,4,Content of post 83,Post Title 83,Category D,37,click,2023-04-19 20:45:14.950378
104,18,1,Content of post 18,Post Title 18,Category B,48,click,2023-02-07 20:45:14.950378
81,13,4,Content of post 13,Post Title 13,Category D,43,like,2024-08-31 20:45:14.950378
162,50,5,Content of post 50,Post Title 50,Category D,35,comment,2022-09-02 20:45:14.950378
75,40,3,Content of post 40,Post Title 40,Category A,40,comment,2022-03-26 20:45:14.950378
137,23,1,Content of post 23,Post Title 23,Category B,45,comment,2024-08-31 20:45:14.950378
60,90,3,Content of post 90,Post Title 90,Category C,25,like,2023-11-07 20:45:14.950378
12,12,4,Content of post 12,Post Title 12,Category B,50,click,2022-10-22 20:45:14.950378
120,95,1,Content of post 95,Post Title 95,Category B,37,comment,2023-01-14 20:45:14.950378
195,98,2,Content of post 98,Post Title 98,Category C,24,like,2024-09-08 20:45:14.950378
170,98,3,Content of post 98,Post Title 98,Category C,42,click,2023-04-20 20:45:14.950378
137,48,3,Content of post 48,Post Title 48,Category D,36,comment,2023-04-10 20:45:14.950378
139,64,3,Content of post 64,Post Title 64,Category A,35,comment,2022-03-14 20:45:14.950378
172,30,2,Content of post 30,Post Title 30,Category C,27,comment,2024-04-14 20:45:14.950378
193,38,2,Content of post 38,Post Title 38,Category B,37,share,2022-05-25 20:45:14.950378
29,6,2,Content of post 6,Post Title 6,Category C,34,like,2022-05-28 20:45:14.950378
78,87,2,Content of post 87,Post Title 87,Category A,24,share,2023-05-02 20:45:14.950378
174,14,3,Content of post 14,Post Title 14,Category D,18,like,2023-02-27 20:45:14.950378
100,34,5,Content of post 34,Post Title 34,Category C,26,share,2024-06-20 20:45:14.950378
146,7,5,Content of post 7,Post Title 7,Category D,22,share,2023-09-14 20:45:14.950378
128,91,4,Content of post 91,Post Title 91,Category B,28,like,2024-05-27 20:45:14.950378
136,96,2,Content of post 96,Post Title 96,Category C,29,share,2024-05-06 20:45:14.950378
88,70,5,Content of post 70,Post Title 70,Category B,35,share,2024-05-18 20:45:14.950378
60,83,5,Content of post 83,Post Title 83,Category B,37,comment,2022-05-31 20:45:14.950378
38,16,1,Content of post 16,Post Title 16,Category A,31,comment,2022-12-22 20:45:14.950378
175,12,2,Content of post 12,Post Title 12,Category C,43,click,2024-10-09 20:45:14.950378
132,58,5,Content of post 58,Post Title 58,Category B,49,click,2024-11-25 20:45:14.950378
177,27,2,Content of post 27,Post Title 27,Category A,35,like,2023-05-16 20:45:14.950378
63,78,3,Content of post 78,Post Title 78,Category D,32,like,2022-06-28 20:45:14.950378
70,33,5,Content of post 33,Post Title 33,Category D,18,share,2023-05-22 20:45:14.950378
176,2,5,Content of post 2,Post Title 2,Category B,50,share,2024-02-04 20:45:14.950378
95,8,1,Content of post 8,Post Title 8,Category C,39,click,2022-10-07 20:45:14.950378
120,27,3,Content of post 27,Post Title 27,Category D,46,like,2022-11-01 20:45:14.950378
172,61,5,Content of post 61,Post Title 61,Category C,38,comment,2023-04-03 20:45:14.950378
182,15,3,Content of post 15,Post Title 15,Category C,28,share,2022-05-14 20:45:14.950378
117,6,5,Content of post 6,Post Title 6,Category A,36,like,2022-12-11 20:45:14.950378
122,28,3,Content of post 28,Post Title 28,Category A,45,like,2024-10-07 20:45:14.950378
128,62,4,Content of post 62,Post Title 62,Category A,36,comment,2024-05-08 20:45:14.950378
168,99,2,Content of post 99,Post Title 99,Category B,48,like,2023-06-21 20:45:14.950378
145,79,5,Content of post 79,Post Title 79,Category A,30,share,2023-11-09 20:45:14.950378
133,13,1,Content of post 13,Post Title 13,Category C,31,like,2023-09-10 20:45:14.950378
92,82,1,Content of post 82,Post Title 82,Category D,31,comment,2024-07-16 20:45:14.950378
125,70,5,Content of post 70,Post Title 70,Category B,35,share,2024-08-30 20:45:14.950378
122,37,3,Content of post 37,Post Title 37,Category C,28,comment,2022-10-30 20:45:14.950378
63,91,4,Content of post 91,Post Title 91,Category D,39,comment,2024-06-12 20:45:14.950378
27,81,3,Content of post 81,Post Title 81,Category A,50,comment,2024-06-10 20:45:14.950378
103,60,3,Content of post 60,Post Title 60,Category D,20,comment,2024-10-05 20:45:14.950378
58,11,1,Content of post 11,Post Title 11,Category A,27,comment,2023-08-23 20:45:14.950378
128,3,1,Content of post 3,Post Title 3,Category B,47,comment,2024-07-25 20:45:14.950378
200,7,4,Content of post 7,Post Title 7,Category B,46,share,2022-11-15 20:45:14.950378
196,22,4,Content of post 22,Post Title 22,Category C,50,click,2022-09-03 20:45:14.950378
48,16,2,Content of post 16,Post Title 16,Category B,19,click,2022-05-02 20:45:14.950378
18,56,5,Content of post 56,Post Title 56,Category D,19,share,2023-05-11 20:45:14.950378
137,29,2,Content of post 29,Post Title 29,Category D,27,click,2023-11-03 20:45:14.950378
8,21,5,Content of post 21,Post Title 21,Category A,34,share,2023-07-06 20:45:14.950378
66,8,2,Content of post 8,Post Title 8,Category A,35,share,2024-02-15 20:45:14.950378
194,93,1,Content of post 93,Post Title 93,Category D,32,share,2024-01-28 20:45:14.950378
59,73,3,Content of post 73,Post Title 73,Category C,50,share,2023-11-16 20:45:14.950378
166,48,3,Content of post 48,Post Title 48,Category B,30,comment,2023-05-26 20:45:14.950378
46,77,3,Content of post 77,Post Title 77,Category A,24,like,2024-08-26 20:45:14.950378
86,72,2,Content of post 72,Post Title 72,Category A,44,click,2023-12-28 20:45:14.950378
105,42,2,Content of post 42,Post Title 42,Category A,36,share,2023-12-29 20:45:14.950378
127,82,5,Content of post 82,Post Title 82,Category C,20,comment,2023-11-01 20:45:14.950378
43,91,4,Content of post 91,Post Title 91,Category D,29,share,2022-06-23 20:45:14.950378
139,62,2,Content of post 62,Post Title 62,Category B,18,like,2024-09-12 20:45:14.950378
147,74,3,Content of post 74,Post Title 74,Category A,35,share,2024-01-31 20:45:14.950378
134,68,2,Content of post 68,Post Title 68,Category C,21,click,2023-03-16 20:45:14.950378
40,73,2,Content of post 73,Post Title 73,Category C,41,click,2023-06-14 20:45:14.950378
123,70,3,Content of post 70,Post Title 70,Category A,43,share,2023-04-20 20:45:14.950378
62,93,1,Content of post 93,Post Title 93,Category D,39,like,2024-11-04 20:45:14.950378
137,30,1,Content of post 30,Post Title 30,Category B,30,click,2024-05-13 20:45:14.950378
77,1,2,Content of post 1,Post Title 1,Category D,41,share,2024-09-19 20:45:14.950378
141,100,3,Content of post 100,Post Title 100,Category A,29,click,2024-03-30 20:45:14.950378
56,36,3,Content of post 36,Post Title 36,Category A,43,share,2023-09-17 20:45:14.950378
182,95,3,Content of post 95,Post Title 95,Category C,23,click,2024-12-02 20:45:14.950378
30,58,3,Content of post 58,Post Title 58,Category B,50,like,2022-10-01 20:45:14.950378
132,57,2,Content of post 57,Post Title 57,Category D,33,share,2023-07-31 20:45:14.950378
14,47,1,Content of post 47,Post Title 47,Category A,27,click,2023-12-02 20:45:14.950378
63,96,3,Content of post 96,Post Title 96,Category C,26,comment,2023-09-03 20:45:14.950378
136,92,2,Content of post 92,Post Title 92,Category C,25,click,2023-06-16 20:45:14.950378
